pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,,,,,9,0,36,2,622.876056499983,,622.8678612999793,622.876056499983,623.8761685999925,623.8761685999925,623.8761685999925,623.8761685999925,623.8761685999925,624.8751750999945,624.8751750999945,625.598987299978,c,1,0.710827100003371,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,9,1,37,3,625.6091447999934,,625.6005191000004,625.6091447999934,626.6097431999806,626.6097431999806,626.6097431999806,626.6097431999806,626.6097431999806,627.6094181999797,627.6094181999797,629.0138372999791,z,1,1.3916885000071488,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,9,2,38,0,629.0260520000011,,629.0153139999893,629.0260520000011,630.0261967999977,630.0261967999977,630.0261967999977,630.0261967999977,630.0261967999977,631.0256125000014,631.0256125000014,632.4820309999923,x,1,1.4522653999738395,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,9,3,39,1,632.4925430000003,,632.4836254999973,632.4925430000003,633.4920524999907,633.4920524999907,633.4920524999907,633.4920524999907,633.4920524999907,634.4916336000024,634.4916336000024,635.2646634999837,v,1,0.7568287999893073,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,10,0,40,0,635.2912168999901,,635.2662432999932,635.2912168999901,636.2910989999946,636.2910989999946,636.2910989999946,636.2910989999946,636.3091175000009,637.2755238999962,637.2755238999962,638.1656885999837,x,1,0.8810868000146002,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,10,1,41,1,638.1754824999953,,638.1672806999995,638.1754824999953,639.1755573999835,639.1755573999835,639.1755573999835,639.1755573999835,639.1755573999835,640.175264199992,640.175264199992,640.7307008999924,v,1,0.5371084999933373,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,10,2,42,1,640.7423054999963,,640.7323018999887,640.7423054999963,641.742178799992,641.742178799992,641.742178799992,641.742178799992,641.742178799992,642.741766399995,642.741766399995,643.2642177999951,v,1,0.49061400000937283,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,10,3,43,2,643.2752504999808,,643.2658358000044,643.2752504999808,644.2753981999995,644.2753981999995,644.2753981999995,644.2753981999995,644.2753981999995,645.2743922999944,645.2743922999944,645.8147318999982,c,1,0.5376323999953456,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,11,0,44,3,645.8250946000044,,645.8165559999761,645.8250946000044,646.8252084999986,646.8252084999986,646.8252084999986,646.8252084999986,646.8252084999986,647.8250821999973,647.8250821999973,648.4813563999778,z,1,0.6540105000021867,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,11,1,45,2,648.491876199987,,648.4830215999973,648.491876199987,649.4917448999768,649.4917448999768,649.4917448999768,649.4917448999768,649.4917448999768,650.4912177999795,650.4912177999795,651.2466433999944,c,1,0.7489946999994572,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,11,2,46,3,651.2583233999903,,651.2481682999933,651.2583233999903,652.2584366999799,652.2584366999799,652.2584366999799,652.2584366999799,652.2584366999799,653.2732393000042,653.2732393000042,653.813866499986,z,1,0.5179210000205785,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,11,3,47,3,653.8251366999757,,653.8154570999905,653.8251366999757,654.8245621999959,654.8245621999959,654.8245621999959,654.8245621999959,654.8245621999959,655.8238836999808,655.8238836999808,656.4471101999807,z,1,0.6071091000048909,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,12,0,48,3,656.4577246999834,,656.4485709999863,656.4577246999834,657.4578184999991,657.4578184999991,657.4578184999991,657.4578184999991,657.4578184999991,658.4578523999953,658.4578523999953,658.8794635999948,z,1,0.4128707000054419,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,12,1,49,1,658.891035299981,,658.881034799997,658.891035299981,659.8913302999863,659.8913302999863,659.8913302999863,659.8913302999863,659.8913302999863,660.8906805999868,660.8906805999868,661.2474428999994,v,1,0.3504137999843806,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,12,2,50,0,661.2580208999861,,661.2490544999891,661.2580208999861,662.2575207999907,662.2575207999907,662.2575207999907,662.2575207999907,662.2575207999907,663.2569957999804,663.2569957999804,663.7474741000042,x,1,0.48765920000732876,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,12,3,51,1,663.7578474000038,,663.7490433999919,663.7578474000038,664.7580121999781,664.7580121999781,664.7580121999781,664.7580121999781,664.7580121999781,665.7574559999921,665.7574559999921,666.1312352999812,v,1,0.36623149999650195,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,13,0,52,2,666.1405323999934,,666.132858500001,666.1405323999934,667.1406704999972,667.1406704999972,667.1406704999972,667.1406704999972,667.1406704999972,668.1401918999909,668.1401918999909,668.5130264000036,c,1,0.3533836999849882,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,13,1,53,0,668.5242988999817,,668.5149002999824,668.5242988999817,669.5235917999817,669.5235917999817,669.5235917999817,669.5235917999817,669.5235917999817,670.5235461999837,670.5235461999837,670.9804215999902,c,0,0.454297200019937,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,13,2,54,3,670.990473199985,,670.9820575999911,670.990473199985,671.9903830999974,671.9903830999974,671.9903830999974,671.9903830999974,671.9903830999974,672.9895420999965,672.9895420999965,673.4959414000041,z,1,0.4988376000255812,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,13,3,55,3,673.5073399999819,,673.4977072000038,673.5073399999819,674.5069574999798,674.5069574999798,674.5069574999798,674.5069574999798,674.5069574999798,675.506617099978,675.506617099978,675.9959607999772,z,1,0.4617049000225961,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,14,0,56,2,676.0068728999759,,675.9976236999792,676.0068728999759,677.0072420999932,677.0072420999932,677.0072420999932,677.0072420999932,677.0072420999932,678.0063921999827,678.0063921999827,679.0466192000022,c,1,1.034965500002727,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,14,1,57,3,679.05679469998,,679.0483151999942,679.05679469998,680.0572610999807,680.0572610999807,680.0572610999807,680.0572610999807,680.0572610999807,681.0562300999882,681.0562300999882,681.5467585999868,z,1,0.4855397999926936,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,14,2,58,3,681.5568243000016,,681.5483262999915,681.5568243000016,682.556652899977,682.556652899977,682.556652899977,682.556652899977,682.556652899977,683.5562220999855,683.5562220999855,684.0963115999766,z,1,0.5305029000155628,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,14,3,59,0,684.1063678999781,,684.0980075999978,684.1063678999781,685.1067536999763,685.1067536999763,685.1067536999763,685.1067536999763,685.1067536999763,686.1056205999921,686.1056205999921,686.6454956999805,z,0,0.5268590999767184,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,15,0,60,3,686.6565884999873,,686.646967299981,686.6565884999873,687.6563270999759,687.6563270999759,687.6563270999759,687.6563270999759,687.6563270999759,688.6561107999878,688.6561107999878,689.2454473999969,z,1,0.5567572999862023,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,15,1,61,1,689.2563500999822,,689.2471092999913,689.2563500999822,690.2563358999905,690.2563358999905,690.2563358999905,690.2563358999905,690.2563358999905,691.2561829999904,691.2561829999904,691.8294863000046,v,1,0.5683431999932509,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,15,2,62,2,691.8395046999794,,691.831044599996,691.8395046999794,692.8394890999771,692.8394890999771,692.8394890999771,692.8394890999771,692.8394890999771,693.8386896000011,693.8386896000011,694.4618413999851,c,1,0.6109168000111822,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,15,3,63,3,694.4729337999888,,694.463468300004,694.4729337999888,695.4727183999785,695.4727183999785,695.4727183999785,695.4727183999785,695.4727183999785,696.4723404999822,696.4723404999822,696.9472010000027,z,1,0.47226619999855757,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,16,0,64,1,696.9560038999771,,696.9488163999922,696.9560038999771,697.955856799992,697.955856799992,697.955856799992,697.955856799992,697.955856799992,698.9554915999761,698.9554915999761,699.6278158999921,v,1,0.6451337999897078,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,16,1,65,0,699.6392514999898,,699.6293838999991,699.6392514999898,700.6395317999995,700.6395317999995,700.6395317999995,700.6395317999995,700.6395317999995,701.6393638000009,701.6393638000009,702.2287916999776,x,1,0.5754689000023063,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,16,2,66,2,702.2388964999991,,702.2304016999842,702.2388964999991,703.2387567999831,703.2387567999831,703.2387567999831,703.2387567999831,703.2387567999831,704.2386933999951,704.2386933999951,704.9454064999882,c,1,0.6964364999730606,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,16,3,67,0,704.9556296999799,,704.9472079999978,704.9556296999799,705.9707093999896,705.9707093999896,705.9707093999896,705.9707093999896,705.9707093999896,706.9552017999813,706.9552017999813,707.5952741999936,x,1,0.6359921999974176,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,17,0,68,0,707.6054179999919,,707.5965918999864,707.6054179999919,708.6057036999846,708.6057036999846,708.6057036999846,708.6057036999846,708.6057036999846,709.6046452999872,709.6046452999872,710.3122993999859,x,1,0.7025053000252228,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,17,1,69,0,710.321578699979,,710.3139300000039,710.321578699979,711.3220709000016,711.3220709000016,711.3220709000016,711.3220709000016,711.3220709000016,712.3212036000041,712.3212036000041,713.0775368000031,x,1,0.7273760000243783,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,17,2,70,1,713.0886814999976,,713.0791360999865,713.0886814999976,714.0886249000032,714.0886249000032,714.0886249000032,714.0886249000032,714.0886249000032,715.0878632999957,715.0878632999957,715.5785575000045,v,1,0.4858982000150718,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,17,3,71,0,715.5885348999873,,715.5801517999789,715.5885348999873,716.6035424000002,716.6035424000002,716.6035424000002,716.6035424000002,716.6035424000002,717.6034078999946,717.6034078999946,718.1289083999873,x,1,0.4908493999973871,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,18,0,72,2,718.1381223999779,,718.1305207999831,718.1381223999779,719.1379822999879,719.1379822999879,719.1379822999879,719.1379822999879,719.1379822999879,720.1378301999939,720.1378301999939,720.610980700003,c,1,0.46224480000091717,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,18,1,73,0,720.6217694999941,,720.6125946999819,720.6217694999941,721.6212911999901,721.6212911999901,721.6212911999901,721.6212911999901,721.6212911999901,722.6208229999756,722.6208229999756,723.2271465999947,x,1,0.5898449000087567,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,18,2,74,3,723.2383845000004,,723.2287138999964,723.2383845000004,724.2379629999923,724.2379629999923,724.2379629999923,724.2379629999923,724.2379629999923,725.2376769999973,725.2376769999973,725.761293699994,z,1,0.5184936000150628,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,18,3,75,3,725.7709094999882,,725.7628057999827,725.7709094999882,726.7715895999863,726.7715895999863,726.7715895999863,726.7715895999863,726.7715895999863,727.7863558999961,727.7863558999961,728.4639284999867,z,1,0.665798799978802,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,19,0,76,0,728.4865524999914,,728.4668066999875,728.4865524999914,729.4716465999954,729.4716465999954,729.4716465999954,729.4716465999954,729.4875604999834,730.4703235999914,730.4703235999914,730.9443324999884,x,1,0.458941999997478,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,19,1,77,3,730.9542225999758,,730.9459887999983,730.9542225999758,731.9543697999907,731.9543697999907,731.9543697999907,731.9543697999907,731.9543697999907,732.9694114000013,732.9694114000013,733.4930113999872,z,1,0.5179628999903798,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,19,2,78,0,733.5043028999935,,733.49458649999,733.5043028999935,734.5041059999785,734.5041059999785,734.5041059999785,734.5041059999785,734.5041059999785,735.5041719999863,735.5041719999863,736.0263800999965,x,1,0.489907300012419,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,19,3,79,2,736.0374534000002,,736.0279959999898,736.0374534000002,737.0372347999946,737.0372347999946,737.0372347999946,737.0372347999946,737.0372347999946,738.0372918999929,738.0372918999929,739.2932123999926,c,1,1.2444688999967184,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,20,0,80,0,739.3037483999797,,739.2947906999907,739.3037483999797,740.3041712999984,740.3041712999984,740.3041712999984,740.3041712999984,740.3041712999984,741.3191457999928,741.3191457999928,742.0763903999759,x,1,0.7450352000014391,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,20,1,81,3,742.0872151999793,,742.0780145000026,742.0872151999793,743.0867422999872,743.0867422999872,743.0867422999872,743.0867422999872,743.0867422999872,744.0869955999951,744.0869955999951,744.9436227999977,z,1,0.823820199992042,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,20,2,82,0,744.9535000000033,,744.945633299998,744.9535000000033,745.9531375999795,745.9531375999795,745.9531375999795,745.9531375999795,745.9531375999795,746.9531298999791,746.9531298999791,747.8928142999939,x,1,0.9365851999900769,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,20,3,83,0,747.903038599994,,747.8940647999989,747.903038599994,748.9032718999952,748.9032718999952,748.9032718999952,748.9032718999952,748.9032718999952,749.9025160000019,749.9025160000019,750.743657199986,x,1,0.8389377999992575,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,21,0,84,3,750.7533796999778,,750.7452520999941,750.7533796999778,751.7539392999897,751.7539392999897,751.7539392999897,751.7539392999897,751.7539392999897,752.7527654999867,752.7527654999867,754.0439149999875,z,1,1.2880597000184935,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,21,1,85,1,754.0530918999866,,754.045500999986,754.0530918999866,755.0530399999989,755.0530399999989,755.0530399999989,755.0530399999989,755.0530399999989,756.0526932999783,756.0526932999783,756.6099570999795,v,1,0.5501099999819417,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,21,2,86,0,756.6194954999955,,756.611315999995,756.6194954999955,757.6196410999983,757.6196410999983,757.6196410999983,757.6196410999983,757.6196410999983,758.6196652999788,758.6196652999788,759.2264056999993,x,1,0.5977126000216231,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,21,3,87,2,759.2361747999967,,759.2278814000019,759.2361747999967,760.235815699998,760.235815699998,760.235815699998,760.235815699998,760.235815699998,761.2351387999952,761.2351387999952,761.9088647000026,c,1,0.6635411999886855,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,22,0,88,0,761.9190934999788,,761.9104555999802,761.9190934999788,762.9193777999899,762.9193777999899,762.9193777999899,762.9193777999899,762.9193777999899,763.919175899995,763.919175899995,764.4268547999964,x,1,0.499099299981026,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,22,1,89,1,764.4357698999811,,764.4285067000019,764.4357698999811,765.4356537999993,765.4356537999993,765.4356537999993,765.4356537999993,765.4356537999993,766.4352995999798,766.4352995999798,766.9741225999896,v,1,0.5287203000043519,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,22,2,90,2,766.9856597000035,,766.9754985999898,766.9856597000035,767.9856400999997,767.9856400999997,767.9856400999997,767.9856400999997,767.9856400999997,768.9856099000026,768.9856099000026,769.5252876000013,c,1,0.5086936999869067,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,22,3,91,1,769.5362098999904,,769.526948099985,769.5362098999904,770.5355202999781,770.5355202999781,770.5355202999781,770.5355202999781,770.5355202999781,771.5347586999997,771.5347586999997,772.0921101999993,v,1,0.5505123999901116,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,23,0,92,1,772.1027365000045,,772.0937398999813,772.1027365000045,773.102747900004,773.102747900004,773.102747900004,773.102747900004,773.102747900004,774.1024634999922,774.1024634999922,774.608493799984,v,1,0.4972221000061836,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,23,1,93,0,774.6189894999843,,774.6100051999965,774.6189894999843,775.618868599995,775.618868599995,775.618868599995,775.618868599995,775.618868599995,776.6181894000038,776.6181894000038,777.3586481999955,x,1,0.7332632999750786,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,23,2,94,3,777.3682937999838,,777.3602126000042,777.3682937999838,778.3686721999838,778.3686721999838,778.3686721999838,778.3686721999838,778.3686721999838,779.3681898999785,779.3681898999785,781.9418503999768,z,1,2.5557189999963157,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,23,3,95,1,781.9518472999916,,781.9434186999861,781.9518472999916,782.9518612999818,782.9518612999818,782.9518612999818,782.9518612999818,782.9518612999818,783.9672548999952,783.9672548999952,784.5243219999829,v,1,0.5269950999936555,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,24,0,96,3,784.5352485999756,,784.5258931999851,784.5352485999756,785.5349511999812,785.5349511999812,785.5349511999812,785.5349511999812,785.5349511999812,786.5347383999906,786.5347383999906,787.1745760999911,z,1,0.6260267999896314,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,24,1,97,0,787.1853717999766,,787.1762852999964,787.1853717999766,788.1847560000024,788.1847560000024,788.1847560000024,788.1847560000024,788.1847560000024,789.1842577999923,789.1842577999923,789.6747054999869,x,1,0.48122099999454804,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,24,2,98,2,789.6843241000024,,789.6762707000016,789.6843241000024,790.6847626999952,790.6847626999952,790.6847626999952,790.6847626999952,790.6847626999952,791.6840102999995,791.6840102999995,792.3409034999786,c,1,0.643003300006967,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,24,3,99,1,792.3507905000006,,792.3425489999936,792.3507905000006,793.3512468999834,793.3512468999834,793.3512468999834,793.3512468999834,793.3512468999834,794.3663281000045,794.3663281000045,794.8246864999819,v,1,0.4404099000093993,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,25,0,100,3,794.8344531999901,,794.8262525000027,794.8344531999901,795.8497665000032,795.8497665000032,795.8497665000032,795.8497665000032,795.8497665000032,796.8336307999853,796.8336307999853,812.4232107999851,z,1,15.587014899996575,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,25,1,101,1,812.4334430999879,,812.4249728999857,812.4334430999879,813.4333676999959,813.4333676999959,813.4333676999959,813.4333676999959,813.4333676999959,814.4329724999843,814.4329724999843,815.9733499999857,v,1,1.5343547999800649,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,25,2,102,2,815.98354809999,,815.9749504999781,815.98354809999,816.9833132999775,816.9833132999775,816.9833132999775,816.9833132999775,816.9833132999775,817.9837297999766,817.9837297999766,818.5731644000043,c,1,0.5789844999962952,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,25,3,103,0,818.5832274999993,,818.5747393999773,818.5832274999993,819.58338679999,819.58338679999,819.58338679999,819.58338679999,819.58338679999,820.5833620999765,820.5833620999765,822.4054184999841,x,1,1.7931040000112262,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,26,0,104,0,822.4164801999868,,822.4070157999813,822.4164801999868,823.4166085000033,823.4166085000033,823.4166085000033,823.4166085000033,823.4166085000033,824.4154619000037,824.4154619000037,825.023477699986,x,1,0.6014192000147887,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,26,1,105,1,825.032979199983,,825.0251661999791,825.032979199983,826.0328870999801,826.0328870999801,826.0328870999801,826.0328870999801,826.0328870999801,827.0324286999821,827.0324286999821,827.4886700999923,v,1,0.44325759998173453,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,26,2,106,0,827.499593799992,,827.4901775000035,827.499593799992,828.4997150999843,828.4997150999843,828.4997150999843,828.4997150999843,828.4997150999843,829.4993615999992,829.4993615999992,829.9058952999767,x,1,0.3912477999983821,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,26,3,107,2,829.9160594999848,,829.9075529999973,829.9160594999848,830.9164342999866,830.9164342999866,830.9164342999866,830.9164342999866,830.9164342999866,831.9156145000015,831.9156145000015,834.2222230999905,c,1,2.3011512999946717,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,27,0,108,2,834.2323325999896,,834.2237885999784,834.2323325999896,835.2325677000044,835.2325677000044,835.2325677000044,835.2325677000044,835.2325677000044,836.2320618999947,836.2320618999947,836.7556100999936,c,1,0.510779200005345,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,27,1,109,2,836.7658465999993,,836.7572382999933,836.7658465999993,837.765573599987,837.765573599987,837.765573599987,837.765573599987,837.765573599987,838.7651643999852,838.7651643999852,839.2054265999759,c,1,0.4362836000218522,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,27,2,110,1,839.2157787999895,,839.2070020999818,839.2157787999895,840.2153819999949,840.2153819999949,840.2153819999949,840.2153819999949,840.2153819999949,841.2144654000003,841.2144654000003,841.6057343999855,v,1,0.38410759999533184,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,27,3,111,2,841.6152446999913,,841.6073175999918,841.6152446999913,842.6155601999781,842.6155601999781,842.6155601999781,842.6155601999781,842.6155601999781,843.614909099997,843.614909099997,845.0049154000008,c,1,1.37155929999426,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,28,0,112,2,845.0153373999929,,845.0064657999901,845.0153373999929,846.015575700003,846.015575700003,846.015575700003,846.015575700003,846.015575700003,847.0149913999776,847.0149913999776,847.4380508000031,c,1,0.4064829999988433,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,28,1,113,2,847.4484920999967,,847.4395598999981,847.4484920999967,848.4488018999982,848.4488018999982,848.4488018999982,848.4488018999982,848.4488018999982,849.4636668000021,849.4636668000021,850.4365484000009,c,1,0.9706268000009004,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,28,2,114,3,850.4480219999969,,850.4379101999803,850.4480219999969,851.4483674999792,851.4483674999792,851.4483674999792,851.4483674999792,851.4483674999792,852.4478550999775,852.4478550999775,852.9042652999924,z,1,0.44108499999856576,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
